fraction_removed,relative_lcc_size,relative_lcc_std,strategy
0.7501406865503658,0.009003939223410242,0.0,degree_attack
0.7602701181767023,0.009003939223410242,0.0,degree_attack
0.7698368036015757,0.006752954417557681,0.0,degree_attack
0.7799662352279122,0.006752954417557681,0.0,degree_attack
0.7900956668542487,0.006752954417557681,0.0,degree_attack
0.8002250984805852,0.0039392234102419805,0.0,degree_attack
0.8097917839054586,0.0033764772087788407,0.0,degree_attack
0.8199212155317952,0.0033764772087788407,0.0,degree_attack
0.8300506471581317,0.0033764772087788407,0.0,degree_attack
0.8401800787844682,0.0033764772087788407,0.0,degree_attack
0.8497467642093416,0.0016882386043894203,0.0,degree_attack
0.8598761958356781,0.0016882386043894203,0.0,degree_attack
0.8700056274620146,0.0016882386043894203,0.0,degree_attack
0.8801350590883511,0.0016882386043894203,0.0,degree_attack
0.8902644907146877,0.0016882386043894203,0.0,degree_attack
0.8998311761395611,0.0016882386043894203,0.0,degree_attack
0.9099606077658976,0.0016882386043894203,0.0,degree_attack
0.9200900393922341,0.0011254924029262803,0.0,degree_attack
0.9302194710185706,0.0011254924029262803,0.0,degree_attack
0.939786156443444,0.0011254924029262803,0.0,degree_attack
0.9499155880697805,0.0011254924029262803,0.0,degree_attack
0.960045019696117,0.0005627462014631402,0.0,degree_attack
0.9701744513224536,0.0005627462014631402,0.0,degree_attack
0.979741136747327,0.0005627462014631402,0.0,degree_attack
0.9898705683736635,0.0005627462014631402,0.0,degree_attack
1.0,0.0,0.0,degree_attack
0.0,1.0,0.0,betweenness_attack
0.010129431626336522,0.988182329769274,0.0,betweenness_attack
0.020258863252673044,0.9774901519414744,0.0,betweenness_attack
0.029825548677546426,0.967923466516601,0.0,betweenness_attack
0.03995498030388295,0.9572312886888014,0.0,betweenness_attack
0.05008441193021947,0.9448508722566122,0.0,betweenness_attack
0.06021384355655599,0.9324704558244232,0.0,betweenness_attack
0.06978052898142938,0.9200900393922341,0.0,betweenness_attack
0.0799099606077659,0.9065841305571187,0.0,betweenness_attack
0.09003939223410241,0.8930782217220034,0.0,betweenness_attack
0.10016882386043895,0.8818232976927406,0.0,betweenness_attack
0.10973550928531232,0.871131119864941,0.0,betweenness_attack
0.11986494091164884,0.8587507034327518,0.0,betweenness_attack
0.12999437253798538,0.8458075407990996,0.0,betweenness_attack
0.14012380416432188,0.8323016319639842,0.0,betweenness_attack
0.1502532357906584,0.8216094541361846,0.0,betweenness_attack
0.1598199212155318,0.8103545301069218,0.0,betweenness_attack
0.16994935284186832,0.7968486212718064,0.0,betweenness_attack
0.18007878446820483,0.7822172200337648,0.0,betweenness_attack
0.19020821609454136,0.7737760270118177,0.0,betweenness_attack
0.19977490151941474,0.7625211029825548,0.0,betweenness_attack
0.20990433314575127,0.7501406865503658,0.0,betweenness_attack
0.22003376477208778,0.7383230163196398,0.0,betweenness_attack
0.2301631963984243,0.727068092290377,0.0,betweenness_attack
0.23972988182329769,0.7163759144625774,0.0,betweenness_attack
0.24985931344963422,0.7045582442318514,0.0,betweenness_attack
0.25998874507597075,0.6927405740011255,0.0,betweenness_attack
0.27011817670230726,0.678671918964547,0.0,betweenness_attack
0.28024760832864376,0.6651660101294317,0.0,betweenness_attack
0.28981429375351714,0.6539110861001688,0.0,betweenness_attack
0.2999437253798537,0.6437816544738323,0.0,betweenness_attack
0.3100731570061902,0.6314012380416432,0.0,betweenness_attack
0.3202025886325267,0.6178953292065279,0.0,betweenness_attack
0.3297692740574001,0.6072031513787282,0.0,betweenness_attack
0.33989870568373665,0.5959482273494654,0.0,betweenness_attack
0.35002813731007315,0.5846933033202026,0.0,betweenness_attack
0.36015756893640966,0.5700619020821609,0.0,betweenness_attack
0.3697242543612831,0.558244231851435,0.0,betweenness_attack
0.3798536859876196,0.5391108610016883,0.0,betweenness_attack
0.3899831176139561,0.5227912211592571,0.0,betweenness_attack
0.4001125492402926,0.509848058525605,0.0,betweenness_attack
0.41024198086662916,0.49634214969048956,0.0,betweenness_attack
0.41980866629150254,0.48339898705683737,0.0,betweenness_attack
0.42993809791783905,0.47158131682611143,0.0,betweenness_attack
0.44006752954417555,0.4597636465953855,0.0,betweenness_attack
0.4501969611705121,0.4485087225661227,0.0,betweenness_attack
0.4597636465953855,0.43444006752954417,0.0,betweenness_attack
0.469893078221722,0.4192459200900394,0.0,betweenness_attack
0.4800225098480585,0.39617332583005066,0.0,betweenness_attack
0.49015194147439506,0.37929093978615647,0.0,betweenness_attack
0.49971862689926844,0.3674732695554305,0.0,betweenness_attack
0.509848058525605,0.3483398987056837,0.0,betweenness_attack
0.5199774901519415,0.31795160382667415,0.0,betweenness_attack
0.530106921778278,0.30500844119302195,0.0,betweenness_attack
0.5402363534046145,0.28756330894766463,0.0,betweenness_attack
0.5498030388294879,0.27011817670230726,0.0,betweenness_attack
0.5599324704558244,0.23804164321890828,0.0,betweenness_attack
0.5700619020821609,0.20596510973550927,0.0,betweenness_attack
0.5801913337084975,0.18458075407990995,0.0,betweenness_attack
0.5897580191333709,0.148564997186269,0.0,betweenness_attack
0.5998874507597074,0.0967923466516601,0.0,betweenness_attack
0.6100168823860439,0.06640405177265053,0.0,betweenness_attack
0.6201463140123804,0.05571187394485087,0.0,betweenness_attack
0.6302757456387169,0.05346088913899831,0.0,betweenness_attack
0.6398424310635903,0.04164321890827237,0.0,betweenness_attack
0.6499718626899268,0.03545301069217783,0.0,betweenness_attack
0.6601012943162634,0.033202025886325266,0.0,betweenness_attack
0.6702307259425999,0.023072594259988744,0.0,betweenness_attack
0.6797974113674733,0.018007878446820485,0.0,betweenness_attack
0.6899268429938098,0.016882386043894203,0.0,betweenness_attack
0.7000562746201463,0.015194147439504783,0.0,betweenness_attack
0.7101857062464828,0.014068655036578503,0.0,betweenness_attack
0.7197523916713562,0.007315700619020821,0.0,betweenness_attack
0.7298818232976927,0.005627462014631401,0.0,betweenness_attack
0.7400112549240293,0.005627462014631401,0.0,betweenness_attack
0.7501406865503658,0.005627462014631401,0.0,betweenness_attack
0.7602701181767023,0.005627462014631401,0.0,betweenness_attack
0.7698368036015757,0.005627462014631401,0.0,betweenness_attack
0.7799662352279122,0.005627462014631401,0.0,betweenness_attack
0.7900956668542487,0.005627462014631401,0.0,betweenness_attack
0.8002250984805852,0.005627462014631401,0.0,betweenness_attack
0.8097917839054586,0.005064715813168261,0.0,betweenness_attack
0.8199212155317952,0.005064715813168261,0.0,betweenness_attack
